level,design,fold_id,parent_fold_id,held_out_key,held_out_group,validation_target_date,role,sample_id
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W002::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W002::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W002::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W002::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W002::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W005::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W001::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W002::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W003::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W004::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W006::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W007::C012::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W001::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W002::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W003::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W004::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W005::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W006::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W007::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W001::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W002::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W004::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W005::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W006::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W007::C013::C014
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W001::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W002::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W003::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W004::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W005::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W006::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W007::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W001::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W002::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W003::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W004::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W005::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W006::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W007::C014::C015
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H01-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H02-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H05-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H06-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H07-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V01-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V02-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V04-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V05-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W001::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W002::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W003::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W004::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W005::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W006::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-V06-W007::C014::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W002::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W003::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W004::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W005::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W006::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W007::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W001::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W002::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W003::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W004::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W005::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W006::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W007::C015::C016
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W002::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W005::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W006::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-D01-W007::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W001::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W002::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W004::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H03-W006::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W002::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W003::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W004::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W005::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,train,P-H04-W006::C016::C017
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W001::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W002::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W003::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W004::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W005::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W006::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V03,,profile_id,P-V03,2022-10-18,validation,P-V03-W007::C016::C018
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-V01-W001::C003::C004
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-V01-W003::C003::C004
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-V01-W004::C003::C004
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-V01-W007::C003::C004
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-H03-W001::C003::C005
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-H03-W002::C003::C005
outer,spatiotemporal_leave_profile_out,lpo_2022-10-18_P-V04,,profile_id,P-V04,2022-10-18,train,P-H03-W003::C003::C005
